Molecule_ID,BindingDB_ID,SMILES,Target_Class,Specific_Target,MW,logP,TPSA,HBD,HBA,nRotB,nArom,MW_normalized,logP_normalized,TPSA_normalized,HBD_normalized,HBA_normalized,nRotB_normalized,nArom_normalized,pActivity,Ki_M,Assay_Type,Temperature_C,pH,Scaffold_ID,Cluster_ID,Split,Date_Added
Kinase_0396,BDBM998450,c1ccc2c(c1)ncc(n2)c3ccccc3,Kinase,VEGFR2,206.248,3.296800000000001,25.78,0,2,1,3,-0.7520833329792092,1.057872356000749,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,7.861647652184295,9.865254884026526e-09,Enzymatic,30,6.901778800654324,Scaffold_115,Cluster_146,Train,2024-01-19 02:00:00
GPCR_0076,BDBM478756,C1CN(CCN1)c2ccc(cc2)C(=O)N,GPCR,Dopamine_D2,205.26099999999997,0.19509999999999972,58.36,2,3,2,1,-0.7819601213387105,-1.3394047541822254,-0.010973184995327418,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,8.630741451829206,1.8442979528028586e-09,Direct_Binding,37,7.489451130965056,Scaffold_048,Cluster_089,Train,2024-01-19 03:00:00
GPCR_0015,BDBM886343,C1CN(CCN1)c2ccc(cc2)C(=O)N,GPCR,Dopamine_D2,205.26099999999997,0.19509999999999972,58.36,2,3,2,1,-0.7819601213387105,-1.3394047541822254,-0.010973184995327418,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,8.740900868027197,3.6463171800469737e-09,Direct_Binding,20,7.47534313347907,Scaffold_215,Cluster_087,Train,2024-01-19 04:00:00
Kinase_0019,BDBM844943,c1cc(ccc1C(=O)N)Nc2nccc(n2),Kinase,ABL1,214.228,1.3191,80.9,2,4,3,2,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.536225388671818,2.553560619627846e-07,Functional,37,6.963931376812333,Scaffold_034,Cluster_022,Train,2024-01-19 05:00:00
Protease_0242,BDBM320290,c1ccc(cc1)C(=O)NC(C)C(=O)N,Protease,Factor_Xa,192.21799999999996,0.2901999999999999,72.19,2,2,3,1,-1.1767756740975421,-1.2659027864940537,0.5774699971551543,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.5931358964270315,4.892517845137519e-08,Functional,37,7.138963021973285,Scaffold_058,Cluster_095,Train,2024-01-19 06:00:00
GPCR_0052,BDBM143892,C1CC(CCC1N)c2ccccc2S,GPCR,Dopamine_D2,207.34200000000004,2.960200000000001,26.02,2,2,1,1,-0.7189676222747561,0.7977171265176948,-1.3869856586574083,0.3140535153918265,-0.7582577898393464,-1.3726528096588775,-0.4885292248583149,8.481819940132134,2.0228926295230482e-09,Enzymatic,25,7.063408364483854,Scaffold_244,Cluster_018,Train,2024-01-19 07:00:00
GPCR_0127,BDBM608072,C1CC(CCC1N)c2ccccc2OC,GPCR,Adrenergic_Beta2,205.30100000000002,2.6801000000000013,35.25,1,2,2,1,-0.7807493092471386,0.5812302584897585,-0.9942647207507601,-0.811212437284188,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,8.34816268509759,2.2674384578983755e-09,Direct_Binding,37,6.7496689527402305,Scaffold_238,Cluster_046,Train,2024-01-19 08:00:00
GPCR_0001,BDBM838246,C1CN(CCN1)c2ccc(cc2)OCCCCCCC,GPCR,Adrenergic_Beta2,276.424,3.445400000000002,24.5,1,3,8,1,1.3721654004719712,1.1727240110844748,-1.4516590958858056,-0.811212437284188,0.12045466604305038,3.1994211663893215,-0.4885292248583149,8.965961116479466,1.1069831480647963e-09,Functional,25,6.6966535849529585,Scaffold_213,Cluster_035,Train,2024-01-19 09:00:00
Kinase_0368,BDBM464552,c1cc(ccc1N)c2ncnc3c2cc(cc3)N(C)CF,Kinase,VEGFR2,282.32200000000006,3.2422000000000013,55.04,1,4,3,3,1.5506996433740352,1.0156724881166888,-0.1522335873626159,-0.811212437284188,0.9991671219254472,-0.06634595935939212,1.4277904424775893,7.691534860117269,1.5028283550870106e-08,Functional,37,7.326707359741487,Scaffold_275,Cluster_160,Train,2024-01-19 10:00:00
Kinase_0084,BDBM440998,c1ccc(cc1)NC(=O)Nc2ccc(cc2)OCC,Kinase,ABL1,256.30499999999995,3.729300000000001,50.36,2,2,4,2,0.7631571887143281,1.3921478662545248,-0.35135969672373335,0.3140535153918265,-0.7582577898393464,0.5868074657903506,0.46963060880963725,7.370584467258954,5.41162170474009e-08,Direct_Binding,25,6.8577982653254415,Scaffold_226,Cluster_077,Train,2024-01-19 11:00:00
Kinase_0062,BDBM375201,c1cc(ccc1C(=O)N)Nc2nccc(n2)C(=O)O,Kinase,EGFR,258.23699999999997,1.0173000000000003,118.2,3,5,4,2,0.8216394127371809,-0.7039334835911165,2.535117922733149,1.4393194680678412,1.877879577807844,0.5868074657903506,0.46963060880963725,6.183332153500428,6.256835203689365e-07,Functional,25,7.167919998803627,Scaffold_069,Cluster_174,Train,2024-01-19 12:00:00
Protease_0271,BDBM255214,c1cc(ccc1S(=O)(=O)N)CF,Protease,Thrombin,189.21099999999996,0.8035000000000002,60.16,1,2,2,1,-1.26779847308135,-0.869177654902694,0.0656137801435638,-0.811212437284188,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,7.604327760650855,1.4745291028894882e-08,Enzymatic,37,7.210351500712332,Scaffold_001,Cluster_101,Train,2024-01-19 13:00:00
Kinase_0273,BDBM438756,c1cc(ccc1N)c2ncnc3c2cc(cc3),Kinase,CDK2,221.26300000000003,2.8790000000000004,51.8,1,3,1,3,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.8479985628232445,3.378343562652781e-08,Direct_Binding,20,6.956236508955542,Scaffold_160,Cluster_039,Train,2024-01-19 14:00:00
Kinase_0286,BDBM308376,c1cc(ccc1C(=O)N)Nc2nccc(n2)C,Kinase,VEGFR2,228.255,1.62752,80.9,2,4,3,2,-0.0859247904994419,-0.2322997220487838,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.459508830071624,1.5024096957578165e-07,Functional,37,6.510131184027744,Scaffold_244,Cluster_029,Train,2024-01-19 15:00:00
Kinase_0361,BDBM669097,c1cc(ccc1C(=O)N)Nc2nccc(n2)OCCC,Kinase,EGFR,272.308,2.1079,90.13000000000001,2,5,6,2,1.2475728362493734,0.13898182619562932,1.3407867497061052,0.3140535153918265,1.877879577807844,1.8931143160898358,0.46963060880963725,6.799490977136177,2.0250779581066977e-07,Direct_Binding,25,6.789244771972655,Scaffold_241,Cluster_172,Train,2024-01-19 16:00:00
Kinase_0355,BDBM141406,c1cc(ccc1N)c2ncnc3c2cc(cc3)Br,Kinase,VEGFR2,300.159,3.6415000000000015,51.8,1,3,1,3,2.090631025307582,1.3242880054446255,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.779754568814598,1.9167586600907173e-08,Direct_Binding,25,6.530955790919344,Scaffold_132,Cluster_051,Train,2024-01-19 17:00:00
GPCR_0065,BDBM893679,C1CN(CCN1)c2ccc(cc2)S(=O)(=O)N,GPCR,Serotonin_5HT2A,241.31599999999997,-0.2563999999999994,75.43,2,4,2,1,0.3094356277005955,-1.6883652001465705,0.7153265344051591,0.3140535153918265,0.9991671219254472,-0.7194993845091349,-0.4885292248583149,8.986546395076815,1.1861219480310205e-09,Enzymatic,37,6.556978726997368,Scaffold_066,Cluster_163,Train,2024-01-19 18:00:00
Kinase_0279,BDBM676276,c1cc(ccc1N)c2ncnc3c2cc(cc3)NNC,Kinase,EGFR,265.32000000000005,2.4253,75.86,3,5,3,3,1.0360439638520191,0.3842975416974754,0.7336223094105606,1.4393194680678412,1.877879577807844,-0.06634595935939212,1.4277904424775893,7.508365312748502,3.828855284433667e-08,Functional,37,6.580180014081903,Scaffold_166,Cluster_083,Train,2024-01-19 19:00:00
Kinase_0013,BDBM460317,c1ccc2c(c1)ncc(n2)c3ccccc3,Kinase,ABL1,206.248,3.296800000000001,25.78,0,2,1,3,-0.7520833329792092,1.057872356000749,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,7.968318340734905,1.4891375887104522e-08,Functional,25,6.73879621138154,Scaffold_277,Cluster_075,Train,2024-01-19 20:00:00
Kinase_0183,BDBM297132,c1ccc2c(c1)ncc(n2)c3ccccc3F,Kinase,VEGFR2,224.23799999999997,3.435900000000001,25.78,0,2,1,3,-0.20752059479540413,1.1653815432291887,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,7.784095125290833,1.199422481403387e-08,Direct_Binding,37,6.563640909286642,Scaffold_188,Cluster_183,Train,2024-01-19 21:00:00
Kinase_0369,BDBM439403,c1ccc(cc1)NC(=O)Nc2ccc(cc2),Kinase,EGFR,212.252,3.3306000000000004,41.13,2,1,2,2,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.472297414782325,3.388530519906307e-08,Functional,30,7.484013163210465,Scaffold_050,Cluster_022,Train,2024-01-19 22:00:00
Protease_0237,BDBM456342,c1ccc(cc1)C(=O)NC(C)C(=O)C(=O)O,Protease,Thrombin,221.21199999999996,0.4585999999999999,83.47,2,3,4,1,-0.2991185295227083,-1.135747882617208,1.0574149786922067,0.3140535153918265,0.12045466604305038,0.5868074657903506,-0.4885292248583149,8.066689419679472,1.3371483915232079e-08,Direct_Binding,30,7.077353401219668,Scaffold_245,Cluster_091,Train,2024-01-19 23:00:00
GPCR_0176,BDBM193776,C1CC(CCC1N)c2ccccc2N(C)C,GPCR,Adrenergic_Beta2,218.34400000000002,2.7375000000000007,29.259999999999998,1,2,2,1,-0.38593375648830697,0.6255942221627447,-1.249129121407404,-0.811212437284188,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,8.363609446282963,4.041155007125455e-09,Functional,30,6.611592999957248,Scaffold_253,Cluster_155,Train,2024-01-20 00:00:00
Kinase_0224,BDBM938297,c1ccc(cc1)NC(=O)Nc2ccc(cc2)SCl,Kinase,CDK2,278.764,4.576500000000001,41.13,2,2,3,2,1.442997907828843,2.046941420675331,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,0.46963060880963725,7.618779619321552,1.5668561620067387e-08,Direct_Binding,25,6.831347007103051,Scaffold_101,Cluster_127,Train,2024-01-20 01:00:00
GPCR_0132,BDBM185321,c1cc(ccc1O)CCNOCSN,GPCR,Adrenergic_Beta2,214.28999999999996,1.0203000000000002,67.50999999999999,3,5,6,1,-0.5086495619689729,-0.7016148095315529,0.37834388779403655,1.4393194680678412,1.877879577807844,1.8931143160898358,-0.4885292248583149,9.0,1e-09,Functional,20,7.127328935090678,Scaffold_065,Cluster_005,Train,2024-01-20 02:00:00
Protease_0077,BDBM618870,CC(C)CC(NC(=O)C)C(=O)NN,Protease,Trypsin,187.24299999999997,-0.4728999999999987,84.22,3,3,4,0,-1.3273704279866154,-1.855696178111755,1.0893262141667448,1.4393194680678412,0.12045466604305038,0.5868074657903506,-1.446689058526267,7.830315450030522,2.4040369413238805e-08,Enzymatic,25,6.727261053559662,Scaffold_113,Cluster_160,Train,2024-01-20 03:00:00
Protease_0299,BDBM406533,CC(C)CC(NC(=O)C)C(=O)NN(C)C,Protease,Factor_Xa,215.29699999999997,0.13000000000000123,61.440000000000005,2,3,5,0,-0.47816736756368694,-1.3897199812747576,0.1200756220201091,0.3140535153918265,0.12045466604305038,1.2399608909400932,-1.446689058526267,7.358863835052297,3.06046043703886e-08,Functional,37,7.201499101465166,Scaffold_264,Cluster_152,Train,2024-01-20 04:00:00
Protease_0171,BDBM267003,c1ccc(cc1)C(=O)NC(C)C(=O)CC(=O)NC(=O)N,Protease,Factor_Xa,277.28,-0.04099999999999954,118.36,3,4,5,1,1.3980767792315785,-1.5218844026698928,2.541925652967717,1.4393194680678412,0.9991671219254472,1.2399608909400932,-0.4885292248583149,8.559134521117342,3.5488389773604856e-09,Enzymatic,37,6.717452932217236,Scaffold_067,Cluster_107,Train,2024-01-20 05:00:00
Protease_0211,BDBM141844,C1CCC(CC1)NC(=O)C(C)NCl,Protease,Thrombin,204.70100000000002,1.5671999999999997,41.13,2,2,3,0,-0.798911490620695,-0.27892052847307947,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-1.446689058526267,7.697373525076031,3.409405678334129e-08,Direct_Binding,37,6.8337765970697975,Scaffold_074,Cluster_044,Train,2024-01-20 06:00:00
GPCR_0169,BDBM352603,C1CC(CCC1N)c2ccccc2ON,GPCR,Dopamine_D2,206.28900000000002,1.9240000000000002,61.269999999999996,2,3,2,1,-0.7508422505853487,-0.003152893655629063,0.1128424086458801,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,9.0,1e-09,Direct_Binding,20,7.339180394980299,Scaffold_116,Cluster_094,Train,2024-01-20 07:00:00
Kinase_0177,BDBM779956,c1ccc2c(c1)ncc(n2)c3ccccc3C(=O)N,Kinase,ABL1,249.27299999999997,2.3956999999999993,68.87,1,3,2,3,0.5502964230162453,0.36141995764311236,0.43620959478786614,-0.811212437284188,0.12045466604305038,-0.7194993845091349,1.4277904424775893,7.195459283781687,9.014294095811897e-08,Direct_Binding,25,7.2945782787001905,Scaffold_043,Cluster_065,Train,2024-01-20 08:00:00
Protease_0009,BDBM887331,c1cc(ccc1S(=O)(=O)N)CCl,Protease,Thrombin,205.66599999999997,1.0728000000000002,60.16,1,2,2,1,-0.7697006489115598,-0.661038013489187,0.0656137801435638,-0.811212437284188,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,7.3657398645486145,5.108257382228745e-08,Direct_Binding,37,6.521846711986202,Scaffold_049,Cluster_050,Train,2024-01-20 09:00:00
Protease_0083,BDBM264592,C1CCC(CC1)NC(=O)C(C)NC(=O)N,Protease,Thrombin,213.281,0.49210000000000037,84.22,3,2,3,0,-0.539192296978836,-1.1098560222854124,1.0893262141667448,1.4393194680678412,-0.7582577898393464,-0.06634595935939212,-1.446689058526267,7.763909677505442,1.1778484879872602e-08,Direct_Binding,37,6.8709737125921695,Scaffold_207,Cluster_132,Train,2024-01-20 10:00:00
GPCR_0146,BDBM250115,C1CC(CCC1N)c2ccccc2C(=O)N,GPCR,Adrenergic_Beta2,218.3,1.7704000000000002,69.11,2,2,2,1,-0.3872656497890348,-0.12186900550529363,0.4464211901397181,0.3140535153918265,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,8.84575959380872,1e-09,Functional,30,6.966299412939819,Scaffold_145,Cluster_072,Train,2024-01-20 11:00:00
GPCR_0007,BDBM215593,C1CN(CCN1)c2ccc(cc2)NC,GPCR,Adrenergic_Beta2,191.278,1.1378999999999997,27.299999999999997,2,3,2,1,-1.2052297582494464,-0.6107227863966538,-1.3325238167808635,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,8.335263349826457,4.447360419920467e-09,Functional,37,7.397365865790932,Scaffold_054,Cluster_134,Train,2024-01-20 12:00:00
GPCR_0079,BDBM496818,c1cc(ccc1O)CCNS(=O)(=O)NC,GPCR,Serotonin_5HT2A,230.289,-0.01150000000000001,78.43,3,3,5,1,-0.02435499564308526,-1.4990841077508494,0.8429714763033114,1.4393194680678412,0.12045466604305038,1.2399608909400932,-0.4885292248583149,9.0,1e-09,Functional,37,6.6951665172186505,Scaffold_128,Cluster_007,Train,2024-01-20 13:00:00
Kinase_0394,BDBM119629,c1cc(ccc1N)c2ncnc3c2cc(cc3)Br,Kinase,VEGFR2,300.159,3.6415000000000015,51.8,1,3,1,3,2.090631025307582,1.3242880054446255,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,8.057325814878155,1.4455447410858408e-08,Direct_Binding,37,7.126234321421064,Scaffold_116,Cluster_126,Train,2024-01-20 14:00:00
Kinase_0164,BDBM183057,c1ccc2c(c1)ncc(n2)c3ccccc3,Kinase,ABL1,206.248,3.296800000000001,25.78,0,2,1,3,-0.7520833329792092,1.057872356000749,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,7.8089216522472435,1.7250407435901852e-08,Functional,30,7.098357484297759,Scaffold_129,Cluster_082,Train,2024-01-20 15:00:00
Kinase_0249,BDBM968485,c1ccc2c(c1)ncc(n2)c3ccccc3,Kinase,EGFR,206.248,3.296800000000001,25.78,0,2,1,3,-0.7520833329792092,1.057872356000749,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,8.196842136042164,8.499080585915433e-09,Direct_Binding,25,6.9935465803401184,Scaffold_095,Cluster_043,Train,2024-01-20 16:00:00
GPCR_0195,BDBM660509,C1CC(CCC1N)c2ccccc2CCC,GPCR,Dopamine_D2,217.356,3.6240000000000023,26.02,1,1,3,1,-0.41584081515009774,1.3107624067638375,-1.3869856586574083,-0.811212437284188,-1.6369702457217434,-0.06634595935939212,-0.4885292248583149,8.367357373318452,3.2984647918347985e-09,Direct_Binding,37,7.2752440518349495,Scaffold_155,Cluster_014,Train,2024-01-20 17:00:00
Protease_0275,BDBM331757,CC(C)CC(NC(=O)C)C(=O)NN(C)CO,Protease,Trypsin,231.29599999999996,-0.5499999999999983,81.67,3,4,6,0,0.006127198762199871,-1.915286101442543,0.9808280135533155,1.4393194680678412,0.9991671219254472,1.8931143160898358,-1.446689058526267,7.835173159372728,3.058296529075987e-08,Functional,25,7.1391078469947065,Scaffold_169,Cluster_167,Train,2024-01-20 18:00:00
Protease_0013,BDBM590083,CC(C)CC(NC(=O)C)C(=O)NF,Protease,Thrombin,190.21799999999996,0.5378999999999999,58.2,2,2,4,0,-1.237316278676064,-1.0744575983094058,-0.017780915229895392,0.3140535153918265,-0.7582577898393464,0.5868074657903506,-1.446689058526267,7.125284984697605,5.250744794330253e-08,Direct_Binding,25,7.105896815179483,Scaffold_237,Cluster_062,Train,2024-01-20 19:00:00
Kinase_0376,BDBM268132,c1ccc(cc1)NC(=O)Nc2ccc(cc2)NN(C)C,Kinase,EGFR,270.336,3.219100000000001,56.400000000000006,3,3,4,2,1.1878798001349513,0.9978186978580474,-0.09436788036878661,1.4393194680678412,0.12045466604305038,0.5868074657903506,0.46963060880963725,7.284110865566793,2.414233814173112e-08,Functional,37,6.654145043178487,Scaffold_267,Cluster_180,Train,2024-01-20 20:00:00
Kinase_0413,BDBM678255,c1ccc(cc1)NC(=O)Nc2ccc(cc2)C(C)C,Kinase,ABL1,254.333,4.454000000000002,41.13,2,1,3,2,0.7034641525999069,1.9522622299098116,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.06634595935939212,0.46963060880963725,7.486556874389658,1.1251235624011554e-08,Direct_Binding,37,6.630652343823463,Scaffold_265,Cluster_079,Train,2024-01-20 21:00:00
Kinase_0075,BDBM232552,c1ccc2c(c1)ncc(n2)c3ccccc3,Kinase,EGFR,206.248,3.296800000000001,25.78,0,2,1,3,-0.7520833329792092,1.057872356000749,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,7.539062234386538,1.5221760115684354e-08,Enzymatic,37,6.687411944097582,Scaffold_137,Cluster_068,Train,2024-01-20 22:00:00
Kinase_0114,BDBM563324,c1cc(ccc1N)c2ncnc3c2cc(cc3)Cl,Kinase,CDK2,255.70800000000003,3.532400000000001,51.8,1,3,1,3,0.7450858182476416,1.2399655588118228,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,8.202810316872794,1.642780464973261e-08,Enzymatic,37,7.1428819100587075,Scaffold_068,Cluster_115,Train,2024-01-20 23:00:00
GPCR_0129,BDBM875112,C1CC(CCC1N)c2ccccc2O,GPCR,Serotonin_5HT2A,191.27400000000003,2.377100000000001,46.25,2,2,1,1,-1.2053508394586023,0.3470441784738183,-0.5262332671242019,0.3140535153918265,-0.7582577898393464,-1.3726528096588775,-0.4885292248583149,8.898888428914626,1.778938679045277e-09,Enzymatic,20,6.5006533907612996,Scaffold_168,Cluster_111,Train,2024-01-21 00:00:00
GPCR_0119,BDBM147976,C1CN(CCN1)c2ccc(cc2)OCCS,GPCR,Dopamine_D2,238.35599999999997,1.4047999999999998,24.5,2,4,4,1,0.21983553292438268,-0.4044380842307977,-1.4516590958858056,0.3140535153918265,0.9991671219254472,0.5868074657903506,-0.4885292248583149,8.722321714690347,2.260317735955863e-09,Direct_Binding,30,7.056784910928188,Scaffold_217,Cluster_087,Train,2024-01-21 01:00:00
Kinase_0391,BDBM497455,c1cc(ccc1C(=O)N)Nc2nccc(n2),Kinase,VEGFR2,214.228,1.3191,80.9,2,4,3,2,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.537666799297747,2.162671496827228e-07,Direct_Binding,25,7.080467600993696,Scaffold_192,Cluster_011,Train,2024-01-21 02:00:00
Kinase_0105,BDBM770593,c1cc(ccc1C(=O)N)Nc2nccc(n2)C(=O)OC(C)C,Kinase,CDK2,300.31800000000004,1.8843,107.2,2,6,5,2,2.095444003371576,-0.033836680377189565,2.067086469106591,0.3140535153918265,2.7565920336902408,1.2399608909400932,0.46963060880963725,6.5582761432501,2.327504882486564e-07,Functional,37,7.176177562075434,Scaffold_075,Cluster_070,Train,2024-01-21 03:00:00
Kinase_0115,BDBM422823,c1cc(ccc1N)c2ncnc3c2cc(cc3),Kinase,ABL1,221.26300000000003,2.8790000000000004,51.8,1,3,1,3,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.6446698552828325,1.4005348231673578e-08,Direct_Binding,37,7.194150573509831,Scaffold_018,Cluster_169,Train,2024-01-21 04:00:00
Kinase_0418,BDBM529711,c1ccc2c(c1)ncc(n2)c3ccccc3C,Kinase,EGFR,220.27499999999998,3.605220000000002,25.78,0,2,1,3,-0.32748180276774536,1.296247507150968,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,8.02926819514393,8.667911759650112e-09,Direct_Binding,30,7.377090581018189,Scaffold_198,Cluster_118,Train,2024-01-21 05:00:00
Protease_0323,BDBM775127,c1ccc(cc1)C(=O)NC(C)C(=O)N(C)C,Protease,Thrombin,220.27199999999996,0.8931,49.410000000000004,1,2,3,1,-0.32757261367461354,-0.7999265896570564,-0.3917805949914814,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.196658814088902,5.1083178135261664e-08,Direct_Binding,25,7.3908321482896335,Scaffold_025,Cluster_169,Train,2024-01-21 06:00:00
GPCR_0008,BDBM572552,C1CC(CCC1N)c2ccccc2OCC,GPCR,Serotonin_5HT2A,219.328,3.0702000000000016,35.25,1,2,3,1,-0.35614777903567474,0.8827351753683665,-0.9942647207507601,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,8.75047184306868,1.7648301683384993e-09,Functional,37,7.122630533598658,Scaffold_102,Cluster_021,Train,2024-01-21 07:00:00
Kinase_0410,BDBM816412,c1cc(ccc1C(=O)N)Nc2nccc(n2)C(=O)NC(C)COC,Kinase,ABL1,329.3600000000001,1.0838,119.23,3,6,7,2,2.9745541224562966,-0.65253620860412,2.5789426861181814,1.4393194680678412,2.7565920336902408,2.5462677412395784,0.46963060880963725,6.157015825108813,6.686675186728959e-07,Enzymatic,20,7.222143235455906,Scaffold_094,Cluster_086,Train,2024-01-21 08:00:00
Kinase_0093,BDBM665484,c1ccc(cc1)NC(=O)Nc2ccc(cc2)NCS(=O)(=O)N,Kinase,CDK2,320.3740000000001,1.9884999999999993,113.32000000000001,4,4,5,2,2.702545186084996,0.04669859862499113,2.3274821505788217,2.5645854207438554,0.9991671219254472,1.2399608909400932,0.46963060880963725,6.260079035918396,3.590396181155626e-07,Direct_Binding,37,6.641971989760994,Scaffold_008,Cluster_142,Train,2024-01-21 09:00:00
GPCR_0123,BDBM810860,c1ccc2c(c1)OCCn2NS,GPCR,Serotonin_5HT2A,182.24800000000002,1.2347999999999995,24.5,2,4,1,1,-1.4785705879214726,-0.5358296142727444,-1.4516590958858056,0.3140535153918265,0.9991671219254472,-1.3726528096588775,-0.4885292248583149,8.805738768113038,1.2046095353836023e-09,Direct_Binding,25,7.172764614412467,Scaffold_074,Cluster_009,Train,2024-01-21 10:00:00
Kinase_0090,BDBM566453,c1cc(ccc1N)c2ncnc3c2cc(cc3)OCC,Kinase,EGFR,265.31600000000003,3.277700000000001,61.03,1,4,3,3,1.0359228826428615,1.0431101311548598,0.10263081329402814,-0.811212437284188,0.9991671219254472,-0.06634595935939212,1.4277904424775893,7.741193114967003,2.644422114812632e-08,Direct_Binding,30,7.3259782127080815,Scaffold_018,Cluster_034,Train,2024-01-21 11:00:00
Kinase_0337,BDBM343977,c1cc(ccc1N)c2ncnc3c2cc(cc3)Br,Kinase,CDK2,300.159,3.6415000000000015,51.8,1,3,1,3,2.090631025307582,1.3242880054446255,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.658782420481125,1.236814809535529e-08,Functional,20,6.840604166581292,Scaffold_122,Cluster_160,Train,2024-01-21 12:00:00
Protease_0336,BDBM605468,c1ccc(cc1)C(=O)NC(C)C(=O)N(C)C,Protease,Thrombin,220.27199999999996,0.8931,49.410000000000004,1,2,3,1,-0.32757261367461354,-0.7999265896570564,-0.3917805949914814,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.606534783684084,3.7130853242236255e-08,Direct_Binding,37,6.601878764139556,Scaffold_083,Cluster_003,Train,2024-01-21 13:00:00
Protease_0267,BDBM723303,c1ccc(cc1)C(=O)NC(C)C(=O)CC,Protease,Thrombin,205.25699999999995,1.784,46.17,1,2,4,1,-0.7820812025478682,-0.11135768310193804,-0.5296371322414859,-0.811212437284188,-0.7582577898393464,0.5868074657903506,-0.4885292248583149,7.110326201874619,2.2256902895250884e-08,Enzymatic,37,6.885058055718962,Scaffold_204,Cluster_147,Train,2024-01-21 14:00:00
Protease_0279,BDBM848476,CC(C)CC(NC(=O)C)C(=O)NOCO,Protease,Trypsin,218.25299999999996,-0.4651999999999997,87.66000000000001,3,4,6,0,-0.3886883539966317,-1.849744914692209,1.23569241420996,1.4393194680678412,0.9991671219254472,1.8931143160898358,-1.446689058526267,7.7178311198028915,1.7716837313136732e-08,Enzymatic,30,6.77913047077427,Scaffold_166,Cluster_005,Train,2024-01-21 15:00:00
GPCR_0166,BDBM605590,c1cc(ccc1O)CCNOCC,GPCR,Serotonin_5HT2A,181.23499999999996,1.4758000000000002,41.489999999999995,2,3,5,1,-1.509234404140496,-0.349562798154455,-0.7287632416026036,0.3140535153918265,0.12045466604305038,1.2399608909400932,-0.4885292248583149,9.0,1e-09,Direct_Binding,37,6.534911552656224,Scaffold_006,Cluster_078,Train,2024-01-21 16:00:00
GPCR_0154,BDBM234072,C1CC(CCC1N)c2ccccc2O,GPCR,Serotonin_5HT2A,191.27400000000003,2.377100000000001,46.25,2,2,1,1,-1.2053508394586023,0.3470441784738183,-0.5262332671242019,0.3140535153918265,-0.7582577898393464,-1.3726528096588775,-0.4885292248583149,8.92449486727628,1.2127468989853772e-09,Direct_Binding,37,6.897865703017427,Scaffold_247,Cluster_098,Train,2024-01-21 17:00:00
